dataset,query_id,model,ndcg@10,recall@100,precision@10,reciprocal_rank,average_precision
nfcorpus,PLAIN-56,bm25,0.7260078438084323,0.12,0.5,1.0,0.1094593911325168
nfcorpus,PLAIN-561,bm25,0.3589542101716347,0.08,0.2,1.0,0.08
nfcorpus,PLAIN-571,bm25,0.2558209594125084,0.2857142857142857,0.2,0.3333333333333333,0.119047619047619
nfcorpus,PLAIN-583,bm25,0.0,0.0,0.0,0.0,0.0
nfcorpus,PLAIN-593,bm25,0.4692787260227564,0.3333333333333333,0.1,1.0,0.3333333333333333
nfcorpus,PLAIN-603,bm25,0.0,0.0,0.0,0.0,0.0
nfcorpus,PLAIN-613,bm25,0.0636207881989517,0.2,0.1,0.1,0.0125316455696202
nfcorpus,PLAIN-623,bm25,0.2489083270225946,0.073170731707317,0.2,0.5,0.0472047247543076
nfcorpus,PLAIN-634,bm25,0.1388624438735545,0.0476190476190476,0.1,0.5,0.0238095238095238
nfcorpus,PLAIN-645,bm25,0.0,0.0,0.0,0.0,0.0
nfcorpus,PLAIN-660,bm25,1.0,0.0631578947368421,1.0,1.0,0.0547192705301335
nfcorpus,PLAIN-671,bm25,1.0,1.0,0.1,1.0,1.0
nfcorpus,PLAIN-68,bm25,0.4584660801557625,0.1636363636363636,0.1,1.0,0.0613113915748992
nfcorpus,PLAIN-681,bm25,1.0,1.0,0.1,1.0,1.0
nfcorpus,PLAIN-691,bm25,0.0,0.0476190476190476,0.0,0.0166666666666666,0.0007936507936507
nfcorpus,PLAIN-701,bm25,0.3618791953854131,0.5,0.2,1.0,0.2037966878083157
nfcorpus,PLAIN-711,bm25,0.2200917662980801,0.0526315789473684,0.1,1.0,0.0262572449094751
nfcorpus,PLAIN-721,bm25,1.0,0.72,1.0,1.0,0.72
nfcorpus,PLAIN-731,bm25,0.7909506325094736,0.4444444444444444,0.7,1.0,0.2805679139925798
nfcorpus,PLAIN-741,bm25,0.8486026589039899,0.4210526315789473,0.8,1.0,0.38765664160401
nfcorpus,PLAIN-751,bm25,0.0,0.0,0.0,0.0,0.0
nfcorpus,PLAIN-761,bm25,0.1513012067494067,0.1666666666666666,0.1,0.3333333333333333,0.0625786537085102
nfcorpus,PLAIN-771,bm25,1.0,1.0,0.3,1.0,1.0
nfcorpus,PLAIN-78,bm25,0.0896628430076681,0.0483870967741935,0.1,1.0,0.0307676685360317
nfcorpus,PLAIN-782,bm25,0.0,0.0,0.0,0.0,0.0
nfcorpus,PLAIN-792,bm25,0.644824486427155,0.5,0.3,1.0,0.5
nfcorpus,PLAIN-806,bm25,0.8579809428223729,0.25,0.8,1.0,0.1941139013121103
nfcorpus,PLAIN-817,bm25,0.0,0.0,0.0,0.0,0.0
nfcorpus,PLAIN-827,bm25,0.4380892758850171,0.0737704918032786,0.5,0.5,0.0431157752163546
nfcorpus,PLAIN-838,bm25,0.8550956239938449,0.7777777777777778,0.7,1.0,0.7777777777777778
nfcorpus,PLAIN-850,bm25,0.6489315753318465,0.087719298245614,0.5,1.0,0.087719298245614
nfcorpus,PLAIN-872,bm25,0.0,0.0,0.0,0.0,0.0
nfcorpus,PLAIN-882,bm25,0.3589542101716347,0.1333333333333333,0.2,1.0,0.1333333333333333
nfcorpus,PLAIN-892,bm25,0.7273298443105218,0.0652173913043478,0.6,1.0,0.0652173913043478
nfcorpus,PLAIN-902,bm25,0.6366824387328317,0.5,0.2,1.0,0.5
nfcorpus,PLAIN-91,bm25,0.1204772018082452,0.15625,0.2,1.0,0.0553210814266468
nfcorpus,PLAIN-913,bm25,0.933745776545611,0.2647058823529412,0.9,1.0,0.2617647058823529
nfcorpus,PLAIN-924,bm25,0.2200917662980801,0.03125,0.1,1.0,0.03125
nfcorpus,PLAIN-934,bm25,0.7975167679274937,0.3564356435643564,0.8,1.0,0.2442538057936418
nfcorpus,PLAIN-946,bm25,0.3148801306676309,0.064516129032258,0.2,1.0,0.0483870967741935
nfcorpus,PLAIN-956,bm25,0.3128047789019751,0.1553398058252427,0.4,0.25,0.0946343186739989
nfcorpus,PLAIN-966,bm25,0.1412669728598289,0.3333333333333333,0.1,0.1111111111111111,0.037037037037037
nfcorpus,PLAIN-977,bm25,0.1412669728598289,0.3333333333333333,0.1,0.1111111111111111,0.037037037037037
nfcorpus,PLAIN-987,bm25,0.2346393630113782,0.3333333333333333,0.1,0.3333333333333333,0.1111111111111111
nfcorpus,PLAIN-997,bm25,0.0,0.0,0.0,0.0,0.0
nfcorpus,PLAIN-1008,dense,0.0,0.0,0.0,0.0,0.0
nfcorpus,PLAIN-1018,dense,0.0783982689786753,0.1166666666666666,0.1,0.1666666666666666,0.0281529642742878
nfcorpus,PLAIN-102,dense,0.0,0.0833333333333333,0.0,0.0666666666666666,0.004059829059829
nfcorpus,PLAIN-1028,dense,0.0,1.0,0.0,0.0434782608695652,0.0434782608695652
nfcorpus,PLAIN-1039,dense,0.6131471927654584,1.0,0.1,1.0,0.5294117647058824
nfcorpus,PLAIN-1050,dense,0.0,0.0212765957446808,0.0,0.0120481927710843,0.0003645788829075
nfcorpus,PLAIN-1066,dense,0.0,0.0,0.0,0.0,0.0
nfcorpus,PLAIN-1088,dense,0.5531464700081437,0.4,0.2,1.0,0.4
nfcorpus,PLAIN-1098,dense,0.0,0.0,0.0,0.0,0.0
nfcorpus,PLAIN-1109,dense,0.6531466953037821,0.1428571428571428,0.6,1.0,0.0673830866939219
nfcorpus,PLAIN-1119,dense,0.0,0.0,0.0,0.0,0.0
nfcorpus,PLAIN-112,dense,0.5875459800425583,0.125,0.4,1.0,0.0732126165322004
nfcorpus,PLAIN-1130,dense,1.0,1.0,0.1,1.0,1.0
nfcorpus,PLAIN-1141,dense,0.2200917662980801,0.1875,0.1,1.0,0.0661453184578449
nfcorpus,PLAIN-1151,dense,0.2546983755821044,0.1372549019607843,0.3,0.3333333333333333,0.042872700408899
nfcorpus,PLAIN-1161,dense,0.0,0.0,0.0,0.0,0.0
nfcorpus,PLAIN-1172,dense,0.2200917662980801,0.0526315789473684,0.1,1.0,0.0526315789473684
nfcorpus,PLAIN-1183,dense,0.3148801306676309,0.2,0.2,1.0,0.068246293800539
nfcorpus,PLAIN-1193,dense,0.066254223454389,0.3888888888888889,0.1,0.1111111111111111,0.0484417660554498
nfcorpus,PLAIN-12,dense,0.0533801450655201,0.1,0.1,0.5,0.0248538011695906
nfcorpus,PLAIN-1203,dense,0.5199967979955745,0.5,0.4,1.0,0.2927125630614002
nfcorpus,PLAIN-1214,dense,0.0,0.0,0.0,0.0,0.0
nfcorpus,PLAIN-1225,dense,0.7385567757549498,0.3333333333333333,0.7,1.0,0.2188887592073866
nfcorpus,PLAIN-123,dense,0.2323374951877248,0.1176470588235294,0.3,1.0,0.0565826330532212
nfcorpus,PLAIN-1236,dense,0.3391602052736161,0.2,0.1,1.0,0.2
nfcorpus,PLAIN-1249,dense,0.0,0.0,0.0,0.0,0.0
nfcorpus,PLAIN-1262,dense,0.3843113526044082,0.3,0.3,1.0,0.1875
nfcorpus,PLAIN-1275,dense,0.5173633627401372,0.1818181818181818,0.4,1.0,0.0792213839672874
nfcorpus,PLAIN-1288,dense,0.4319964223378388,0.1275510204081632,0.5,0.3333333333333333,0.0492194713847451
nfcorpus,PLAIN-1299,dense,0.0,0.0163934426229508,0.0,0.03125,0.0005122950819672
nfcorpus,PLAIN-1309,dense,0.0,0.0,0.0,0.0,0.0
nfcorpus,PLAIN-1320,dense,0.0,0.0,0.0,0.0,0.0
nfcorpus,PLAIN-133,dense,0.090646680047143,0.1388888888888889,0.1,0.125,0.0089534457478005
nfcorpus,PLAIN-1331,dense,0.0,0.0,0.0,0.0,0.0
nfcorpus,PLAIN-1342,dense,0.3340514446642156,0.3125,0.3,0.5,0.1571824009324009
nfcorpus,PLAIN-1353,dense,0.0,0.0,0.0,0.0,0.0
nfcorpus,PLAIN-1363,dense,0.1736666713479918,0.2727272727272727,0.2,0.3333333333333333,0.0621212121212121
nfcorpus,PLAIN-1374,dense,0.0636207881989517,0.2307692307692307,0.1,0.1,0.0287390426301258
nfcorpus,PLAIN-1387,dense,0.3621108234757071,0.4166666666666667,0.3,1.0,0.1624007936507936
nfcorpus,PLAIN-1398,dense,1.0,0.2815533980582524,1.0,1.0,0.2362738097664352
nfcorpus,PLAIN-1409,dense,0.3836331529183764,0.0711462450592885,0.3,1.0,0.0220374388766009
nfcorpus,PLAIN-1419,dense,0.3836331529183764,0.1846153846153846,0.3,1.0,0.0623518065952194
nfcorpus,PLAIN-1429,dense,0.0,0.0,0.0,0.0,0.0
nfcorpus,PLAIN-143,dense,0.7279371164692338,0.2941176470588235,0.4,1.0,0.1184845860665505
nfcorpus,PLAIN-1441,dense,0.4920062203073637,0.1397849462365591,0.4,1.0,0.0631692544550921
nfcorpus,PLAIN-1453,dense,0.4760705018418427,0.1061224489795918,0.5,0.5,0.035155873433188
nfcorpus,PLAIN-1463,dense,0.5727555047321237,0.2916666666666667,0.5,1.0,0.1830226608187134
nfcorpus,PLAIN-1473,dense,1.0,1.0,0.1,1.0,1.0
nfcorpus,PLAIN-1485,dense,0.07336392209936,0.0555555555555555,0.1,0.1428571428571428,0.0063046600847288
nfcorpus,PLAIN-1496,dense,0.0,0.0,0.0,0.0,0.0
nfcorpus,PLAIN-1506,dense,0.2200917662980801,0.1333333333333333,0.1,1.0,0.0688888888888889
nfcorpus,PLAIN-1516,dense,0.0,0.0,0.0,0.0,0.0
nfcorpus,PLAIN-1527,dense,0.7312625444731046,0.1732673267326732,0.7,1.0,0.1220595823147408
nfcorpus,PLAIN-153,dense,0.896704897345686,0.3829787234042553,0.8,1.0,0.2688775145869657
nfcorpus,PLAIN-1537,dense,0.5527460588826717,0.1555555555555555,0.6,0.5,0.0969576719576719
nfcorpus,PLAIN-1547,dense,0.091092403223458,0.3333333333333333,0.1,0.1111111111111111,0.0313390313390313
nfcorpus,PLAIN-1557,dense,0.2489083270225946,0.1153846153846153,0.2,0.5,0.0467032967032967
nfcorpus,PLAIN-1568,dense,1.0,1.0,0.2,1.0,1.0
nfcorpus,PLAIN-1579,dense,0.098039285831357,0.2,0.1,0.1,0.02
nfcorpus,PLAIN-1590,dense,0.066254223454389,0.1666666666666666,0.1,0.1111111111111111,0.0101632149588124
nfcorpus,PLAIN-1601,dense,0.6083169141195838,0.1621621621621621,0.5,1.0,0.0843432454828526
nfcorpus,PLAIN-1611,dense,0.0,0.0,0.0,0.0,0.0
nfcorpus,PLAIN-1621,dense,0.0,0.0,0.0,0.0,0.0
nfcorpus,PLAIN-1635,dense,0.9266360779006398,0.1461716937354988,0.9,1.0,0.1207100165290774
nfcorpus,PLAIN-1645,dense,0.0,0.1666666666666666,0.0,0.0666666666666666,0.0111111111111111
nfcorpus,PLAIN-165,dense,0.3610143409789421,0.3055555555555556,0.4,1.0,0.1176523011821481
nfcorpus,PLAIN-1656,dense,0.0,0.0357142857142857,0.0,0.0294117647058823,0.0010504201680672
nfcorpus,PLAIN-1667,dense,0.6754160255557637,0.1761006289308176,0.6,1.0,0.1008178528189844
nfcorpus,PLAIN-1679,dense,0.0,0.0,0.0,0.0,0.0
nfcorpus,PLAIN-1690,dense,0.0,0.0,0.0,0.0,0.0
nfcorpus,PLAIN-1700,dense,0.0,0.2,0.0,0.0277777777777777,0.0055555555555555
nfcorpus,PLAIN-1710,dense,0.8669479898642709,0.875,0.8,1.0,0.7636311656072687
nfcorpus,PLAIN-1721,dense,0.3932783996463063,0.1612903225806451,0.3,1.0,0.0779919005725457
nfcorpus,PLAIN-1731,dense,0.7653606369886217,1.0,0.2,1.0,0.6923076923076924
nfcorpus,PLAIN-1741,dense,1.0,0.1166666666666666,1.0,1.0,0.1080912796650805
nfcorpus,PLAIN-175,dense,0.2497485897616459,0.1351351351351351,0.3,1.0,0.058242452979295
nfcorpus,PLAIN-1752,dense,0.0,0.0,0.0,0.0,0.0
nfcorpus,PLAIN-1762,dense,0.1990365012701236,0.625,0.2,0.25,0.121751583457526
nfcorpus,PLAIN-1772,dense,0.9197207891481876,1.0,0.2,1.0,0.8333333333333333
nfcorpus,PLAIN-1784,dense,0.0,0.0,0.0,0.0,0.0
nfcorpus,PLAIN-1794,dense,0.4574945261898616,1.0,0.2,0.25,0.25
nfcorpus,PLAIN-1805,dense,1.0,0.3103448275862069,1.0,1.0,0.2530335929120639
nfcorpus,PLAIN-1817,dense,0.6168295842361274,0.4444444444444444,0.5,1.0,0.2221825593617152
nfcorpus,PLAIN-1827,dense,0.0,0.0,0.0,0.0,0.0
nfcorpus,PLAIN-1837,dense,1.0,0.2704081632653061,1.0,1.0,0.2392492127749379
nfcorpus,PLAIN-1847,dense,0.0947883643695507,0.1818181818181818,0.1,0.25,0.0255681818181818
nfcorpus,PLAIN-1857,dense,0.5352543167750637,0.1212121212121212,0.4,1.0,0.1043771043771043
nfcorpus,PLAIN-186,dense,0.0947883643695507,0.0416666666666666,0.1,0.25,0.0104166666666666
nfcorpus,PLAIN-1867,dense,0.0,0.1428571428571428,0.0,0.0357142857142857,0.0051020408163265
nfcorpus,PLAIN-1877,dense,0.0,0.0555555555555555,0.0,0.0285714285714285,0.0014322203977376
nfcorpus,PLAIN-1887,dense,0.0,0.0,0.0,0.0,0.0
nfcorpus,PLAIN-1897,dense,0.2640681225725909,0.5,0.1,0.25,0.125
nfcorpus,PLAIN-1909,dense,0.8200685179888282,0.0971922246220302,0.8,1.0,0.0623956052635922
nfcorpus,PLAIN-1919,dense,0.6489315753318465,0.4074074074074074,0.5,1.0,0.2443519383061867
nfcorpus,PLAIN-1929,dense,0.3148801306676309,0.2,0.2,1.0,0.15
nfcorpus,PLAIN-1940,dense,0.3589542101716347,0.1666666666666666,0.2,1.0,0.1666666666666666
nfcorpus,PLAIN-1950,dense,0.2489083270225946,0.2307692307692307,0.2,0.5,0.1012820512820512
nfcorpus,PLAIN-196,dense,0.2200917662980801,0.0434782608695652,0.1,1.0,0.0166321601104209
nfcorpus,PLAIN-1962,dense,0.0,0.0,0.0,0.0,0.0
nfcorpus,PLAIN-1972,dense,0.0,0.0909090909090909,0.0,0.0120481927710843,0.0010952902519167
nfcorpus,PLAIN-1983,dense,0.8006937664098819,0.34375,0.7,1.0,0.2419125758411472
nfcorpus,PLAIN-1995,dense,0.0636207881989517,0.1818181818181818,0.1,0.1,0.014004914004914
nfcorpus,PLAIN-2,dense,0.5587919773408155,0.5,0.6,1.0,0.2816131632277082
nfcorpus,PLAIN-2009,dense,0.0,0.125,0.0,0.0769230769230769,0.0096153846153846
nfcorpus,PLAIN-2019,dense,0.0,0.0,0.0,0.0,0.0
nfcorpus,PLAIN-2030,dense,0.0,0.0,0.0,0.0,0.0
nfcorpus,PLAIN-2040,dense,0.3030820301798825,0.1742424242424242,0.3,0.5,0.0505929062057202
nfcorpus,PLAIN-2051,dense,0.4922818839877925,0.0957746478873239,0.6,0.3333333333333333,0.0402762595404224
nfcorpus,PLAIN-2061,dense,0.914856882358379,0.1292682926829268,0.9,1.0,0.105271738941026
nfcorpus,PLAIN-207,dense,0.6275071330616558,0.2181818181818181,0.5,1.0,0.1264654288592907
nfcorpus,PLAIN-2071,dense,0.4480300279758384,0.3111111111111111,0.4,1.0,0.1077945387431765
nfcorpus,PLAIN-2081,dense,1.0,1.0,0.1,1.0,1.0
nfcorpus,PLAIN-2092,dense,0.6489315753318465,0.5,0.5,1.0,0.5
nfcorpus,PLAIN-2102,dense,0.6947651160602988,0.1116389548693586,0.8,0.5,0.0733169493600361
nfcorpus,PLAIN-2113,dense,0.0,0.0,0.0,0.0,0.0
nfcorpus,PLAIN-2124,dense,0.5867945846769145,0.6470588235294118,0.5,1.0,0.3353825799094341
nfcorpus,PLAIN-2134,dense,0.0,0.0833333333333333,0.0,0.0104166666666666,0.0008680555555555
nfcorpus,PLAIN-2145,dense,0.0,0.0,0.0,0.0,0.0
nfcorpus,PLAIN-2156,dense,0.7016782760391698,1.0,0.4,1.0,0.5641203703703703
nfcorpus,PLAIN-2167,dense,0.0,0.0,0.0,0.0,0.0
nfcorpus,PLAIN-217,dense,0.0,0.1111111111111111,0.0,0.0188679245283018,0.0034053892185728
nfcorpus,PLAIN-2177,dense,0.6051399156371955,0.2083333333333333,0.5,1.0,0.1710648148148148
nfcorpus,PLAIN-2187,dense,0.0,0.1111111111111111,0.0,0.0188679245283018,0.0020964360587002
nfcorpus,PLAIN-2197,dense,0.7935840677649109,0.3103448275862069,0.7,1.0,0.202365270593492
nfcorpus,PLAIN-2209,dense,0.0,0.0,0.0,0.0,0.0
nfcorpus,PLAIN-2220,dense,0.0707557607210806,0.2222222222222222,0.1,0.1111111111111111,0.0271604938271604
nfcorpus,PLAIN-2230,dense,0.0,0.0,0.0,0.0,0.0
nfcorpus,PLAIN-2240,dense,0.2200917662980801,0.1818181818181818,0.1,1.0,0.0984848484848484
nfcorpus,PLAIN-2250,dense,0.0,1.0,0.0,0.0833333333333333,0.0638888888888888
nfcorpus,PLAIN-2261,dense,0.4440973278132557,0.15,0.3,1.0,0.0591320795177549
nfcorpus,PLAIN-227,dense,0.0,0.025,0.0,0.0204081632653061,0.0005102040816326
nfcorpus,PLAIN-2271,dense,0.0,0.0,0.0,0.0,0.0
nfcorpus,PLAIN-2281,dense,0.0,0.0,0.0,0.0,0.0
nfcorpus,PLAIN-2291,dense,0.0,0.0,0.0,0.0,0.0
nfcorpus,PLAIN-23,dense,0.4170606134915054,0.0555555555555555,0.4,1.0,0.0452380952380952
nfcorpus,PLAIN-2301,dense,0.0851431176416209,0.4615384615384615,0.1,0.2,0.0449386724386724
nfcorpus,PLAIN-2311,dense,0.0,0.0,0.0,0.0,0.0
nfcorpus,PLAIN-2321,dense,0.0,0.0,0.0,0.0,0.0
nfcorpus,PLAIN-2332,dense,0.7859162856301583,0.3298969072164948,0.7,1.0,0.1741799146397228
nfcorpus,PLAIN-2343,dense,0.0,0.0,0.0,0.0,0.0
nfcorpus,PLAIN-2354,dense,0.4703652827859579,0.6,0.2,1.0,0.2861855670103092
nfcorpus,PLAIN-2364,dense,0.0,0.0,0.0,0.0,0.0
nfcorpus,PLAIN-2375,dense,0.0,0.5,0.0,0.0172413793103448,0.0086206896551724
nfcorpus,PLAIN-238,dense,0.0783982689786753,0.0555555555555555,0.1,0.1666666666666666,0.0040277777777777
nfcorpus,PLAIN-2386,dense,0.11004588314904,0.2631578947368421,0.1,0.3333333333333333,0.0471861164381939
nfcorpus,PLAIN-2396,dense,0.0,0.0,0.0,0.0,0.0
nfcorpus,PLAIN-2408,dense,0.098039285831357,0.4,0.1,0.1,0.0250632911392405
nfcorpus,PLAIN-2430,dense,0.4537425745411855,0.217391304347826,0.3,1.0,0.09405191104625
nfcorpus,PLAIN-2440,dense,0.0,0.0,0.0,0.0,0.0
nfcorpus,PLAIN-2450,dense,0.2122263659729145,0.1842105263157894,0.2,0.5,0.0405629762770134
nfcorpus,PLAIN-2460,dense,0.3701459804837348,0.3870967741935484,0.3,0.5,0.0914017307633026
nfcorpus,PLAIN-2470,dense,0.4824002940239446,0.2602739726027397,0.5,1.0,0.104896249669416
nfcorpus,PLAIN-248,dense,0.2684550357175426,0.3225806451612903,0.3,0.3333333333333333,0.0723103563555251
nfcorpus,PLAIN-2480,dense,0.322408622508625,0.5,0.4,1.0,0.2371366229856796
nfcorpus,PLAIN-2490,dense,0.0319270197087978,0.1739130434782608,0.1,0.1428571428571428,0.0195260031191122
nfcorpus,PLAIN-2500,dense,0.1682003062770401,0.5714285714285714,0.1,0.2,0.0705322380524536
nfcorpus,PLAIN-2510,dense,0.5606114592078374,0.5434782608695652,0.6,1.0,0.2951437487546289
nfcorpus,PLAIN-2520,dense,0.0475983813453791,0.0821917808219178,0.2,0.1428571428571428,0.0098890159775969
nfcorpus,PLAIN-2530,dense,0.9035650050446238,0.2777777777777778,1.0,1.0,0.217690524184285
nfcorpus,PLAIN-2540,dense,0.480892736415854,0.5714285714285714,0.4,1.0,0.2348716315455705
nfcorpus,PLAIN-2550,dense,0.0346863225221464,0.24,0.1,0.2,0.0301226661649583
nfcorpus,PLAIN-2560,dense,0.9305687780632228,0.6666666666666666,0.9,1.0,0.5084783408312821
nfcorpus,PLAIN-2570,dense,0.3748738029335252,0.25,0.4,0.3333333333333333,0.0520227060999253
nfcorpus,PLAIN-2580,dense,0.3406992958233561,0.0869565217391304,0.1,1.0,0.0466988727858293
nfcorpus,PLAIN-259,dense,0.2200917662980801,0.1428571428571428,0.1,1.0,0.0809523809523809
nfcorpus,PLAIN-2590,dense,0.0937289510191078,0.0952380952380952,0.2,0.1666666666666666,0.0124432212667506
nfcorpus,PLAIN-2600,dense,0.701334643564142,0.5,0.4,1.0,0.3866666666666666
nfcorpus,PLAIN-2610,dense,0.3340514446642156,0.1639344262295081,0.3,0.5,0.0473799269830837
nfcorpus,PLAIN-2620,dense,0.106779308192549,0.2181818181818181,0.2,0.2,0.051351026086669
nfcorpus,PLAIN-2630,dense,0.5655077560656273,0.1666666666666666,0.5,1.0,0.1029916774402068
nfcorpus,PLAIN-2640,dense,0.5307059030711745,0.5,0.8,1.0,0.2770713604869363
nfcorpus,PLAIN-2650,dense,0.3647442587311446,0.3448275862068966,0.3,1.0,0.0968705560854704
nfcorpus,PLAIN-2660,dense,0.1388624438735545,0.2962962962962963,0.1,0.5,0.0495358077687299
nfcorpus,PLAIN-2670,dense,0.3406992958233561,0.0571428571428571,0.1,1.0,0.0294930875576036
nfcorpus,PLAIN-2680,dense,0.0,0.2857142857142857,0.0,0.0666666666666666,0.0153196959534987
nfcorpus,PLAIN-2690,dense,0.351522365230886,0.2093023255813953,0.3,1.0,0.0741269329554553
nfcorpus,PLAIN-270,dense,0.1388624438735545,0.173076923076923,0.1,0.5,0.0293637304591429
nfcorpus,PLAIN-2700,dense,0.1025607075444263,0.7,0.1,0.1111111111111111,0.0916335131572822
nfcorpus,PLAIN-2710,dense,0.6876766846858763,0.238095238095238,0.5,1.0,0.2301587301587301
nfcorpus,PLAIN-2720,dense,0.388244052766991,0.1944444444444444,0.3,1.0,0.075404001613679
nfcorpus,PLAIN-2730,dense,0.689764824198512,0.2758620689655172,0.5,1.0,0.1924593675644979
nfcorpus,PLAIN-2740,dense,0.6466448366961477,0.16,0.5,1.0,0.0955311355311355
nfcorpus,PLAIN-2750,dense,0.4069574094086751,0.3559322033898305,0.6,0.5,0.1691703203814078
nfcorpus,PLAIN-2760,dense,0.0,0.25,0.0,0.0333333333333333,0.0096014492753623
nfcorpus,PLAIN-2770,dense,0.2727439863105669,0.4878048780487805,0.5,0.3333333333333333,0.1654016149975798
nfcorpus,PLAIN-2780,dense,0.5004946330400792,0.5,0.6,1.0,0.2504300757219306
nfcorpus,PLAIN-2790,dense,0.4323181322709947,0.1016949152542373,0.3,1.0,0.048697015441445
nfcorpus,PLAIN-280,dense,0.4936790360674166,0.45,0.4,1.0,0.1946513520014245
nfcorpus,PLAIN-2800,dense,0.0328280609246017,0.125,0.1,0.1,0.0115384615384615
nfcorpus,PLAIN-2810,dense,0.0,0.375,0.0,0.03125,0.0109606422369765
nfcorpus,PLAIN-2820,dense,0.0,0.125,0.0,0.0108695652173913,0.0013586956521739
nfcorpus,PLAIN-2830,dense,0.2186166410143294,1.0,0.1,0.1111111111111111,0.0719489981785063
nfcorpus,PLAIN-2840,dense,0.0,0.0588235294117647,0.0,0.0135135135135135,0.0007949125596184
nfcorpus,PLAIN-2850,dense,0.056952194368013,0.3333333333333333,0.1,0.1666666666666666,0.0362727807172251
nfcorpus,PLAIN-2860,dense,1.0,1.0,0.2,1.0,1.0
nfcorpus,PLAIN-2870,dense,0.0870324575240549,0.2,0.1,0.25,0.05
nfcorpus,PLAIN-2880,dense,0.0,0.1176470588235294,0.0,0.0277777777777777,0.0029127593066211
nfcorpus,PLAIN-2890,dense,0.2892598909735473,0.0689655172413793,0.1,0.5,0.0181255526083112
nfcorpus,PLAIN-2900,dense,0.0,0.1666666666666666,0.0,0.0357142857142857,0.005323608316566
nfcorpus,PLAIN-291,dense,0.5173633627401372,0.4615384615384615,0.4,1.0,0.2597358295340641
nfcorpus,PLAIN-2910,dense,0.3843483686763148,0.1333333333333333,0.1,1.0,0.068100358422939
nfcorpus,PLAIN-2920,dense,0.0,0.0,0.0,0.0,0.0
nfcorpus,PLAIN-2930,dense,0.5548860438136117,0.2142857142857142,0.2,1.0,0.1521739130434782
nfcorpus,PLAIN-2940,dense,0.0,0.1363636363636363,0.0,0.0238095238095238,0.0039619250145565
nfcorpus,PLAIN-2950,dense,0.0,0.5,0.0,0.0116279069767441,0.005813953488372
nfcorpus,PLAIN-2960,dense,0.0,0.5,0.0,0.0111111111111111,0.0055555555555555
nfcorpus,PLAIN-2970,dense,0.4796550695430686,0.2222222222222222,0.1,1.0,0.1168091168091168
nfcorpus,PLAIN-2981,dense,0.5321036168710065,0.1428571428571428,0.1,1.0,0.1428571428571428
nfcorpus,PLAIN-2991,dense,0.2184074368181641,0.5,0.1,0.1666666666666666,0.0833333333333333
nfcorpus,PLAIN-3001,dense,0.3065735963827292,0.5,0.1,0.3333333333333333,0.1666666666666666
nfcorpus,PLAIN-3014,dense,0.0,0.0,0.0,0.0,0.0
nfcorpus,PLAIN-3026,dense,0.0,1.0,0.0,0.0714285714285714,0.0714285714285714
nfcorpus,PLAIN-3037,dense,0.0,0.0,0.0,0.0,0.0
nfcorpus,PLAIN-3053,dense,0.7039180890341348,0.6666666666666666,0.2,1.0,0.5555555555555555
nfcorpus,PLAIN-3063,dense,0.0,0.25,0.0,0.0256410256410256,0.0064102564102564
nfcorpus,PLAIN-307,dense,1.0,1.0,0.3,1.0,1.0
nfcorpus,PLAIN-3074,dense,1.0,1.0,0.1,1.0,1.0
nfcorpus,PLAIN-3085,dense,0.5,1.0,0.2,0.3333333333333333,0.2916666666666666
nfcorpus,PLAIN-3097,dense,0.515157140670655,0.5,0.1,1.0,0.2884615384615384
nfcorpus,PLAIN-3116,dense,0.0,0.0,0.0,0.0,0.0
nfcorpus,PLAIN-3131,dense,0.250153017046447,0.1666666666666666,0.1,0.5,0.0833333333333333
nfcorpus,PLAIN-3141,dense,0.1074786613778995,0.1176470588235294,0.1,0.125,0.0137967643262357
nfcorpus,PLAIN-3151,dense,0.6445020235959005,0.6666666666666666,0.7,0.5,0.3848020326429668
nfcorpus,PLAIN-3161,dense,0.6551302622455927,0.3488372093023256,0.4,1.0,0.139089331586022
nfcorpus,PLAIN-3171,dense,0.0,0.0294117647058823,0.0,0.0476190476190476,0.0014005602240896
nfcorpus,PLAIN-3181,dense,0.0,0.1111111111111111,0.0,0.0625,0.0075617283950617
nfcorpus,PLAIN-3191,dense,0.5469130508409907,0.4375,0.4,1.0,0.2274767801857584
nfcorpus,PLAIN-320,dense,0.0,0.3095238095238095,0.0,0.0476190476190476,0.0343355248390892
nfcorpus,PLAIN-3201,dense,0.1633089127967252,0.09375,0.1,0.1666666666666666,0.010335827790096
nfcorpus,PLAIN-3211,dense,0.0,0.0,0.0,0.0,0.0
nfcorpus,PLAIN-3221,dense,0.0,0.0833333333333333,0.0,0.0833333333333333,0.0052083333333333
nfcorpus,PLAIN-3231,dense,0.0955661198609378,0.75,0.2,0.1666666666666666,0.14503663003663
nfcorpus,PLAIN-3241,dense,0.4584660801557625,0.0689655172413793,0.1,1.0,0.0351864883884588
nfcorpus,PLAIN-3251,dense,0.0658168644649613,0.1904761904761904,0.1,0.25,0.0190579262007833
nfcorpus,PLAIN-3261,dense,0.0,0.0769230769230769,0.0,0.0147058823529411,0.001131221719457
nfcorpus,PLAIN-3271,dense,0.0,0.1224489795918367,0.0,0.0769230769230769,0.0063063781890104
nfcorpus,PLAIN-3281,dense,0.1157003877560893,0.2692307692307692,0.1,0.1111111111111111,0.0287278104409546
